Name of Owner,Address,AccountNum,Debt Date Incurred,Basis for Claim,Contigent,Unliquidated,Disputed,offset,Total Claim,Page Number
Name on File,Address on File,on File,3/31/2020,BPC Open and/or Term Loan,,,,,$6.22,71
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$0.02,71
Name on File,Address on File,on File,4/8/2021,Retail Crypto‐Backed Loan,,,,Y,"$7,930.99",71
Name on File,Address on File,on File,3/1/2021,BPC Open and/or Term Loan,,,,,$680.75,71
Name on File,Address on File,on File,3/1/2021,Retail Crypto‐Backed Loan,,,,Y,"$34,289.85",71
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$3.78,71
Name on File,Address on File,on File,10/6/2020,BPC Open and/or Term Loan,,,,,"$526,165.45",71
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,"$2,743.56",71
Name on File,Address on File,on File,1/9/2020,Retail Crypto‐Backed Loan,,,,Y,"$12,199.89",71
Name on File,Address on File,on File,3/18/2019,Retail Crypto‐Backed Loan,,,,Y,"$556,527.20",71
Name on File,Address on File,on File,1/29/2021,Retail Crypto‐Backed Loan,,,,Y,"$27,800.79",71
Name on File,Address on File,on File,4/18/2019,Retail Crypto‐Backed Loan,,,,Y,"$76,655.80",71
Name on File,Address on File,on File,3/6/2021,Retail Crypto‐Backed Loan,,,,Y,"$2,747.37",71
Name on File,Address on File,on File,6/3/2020,Retail Crypto‐Backed Loan,,,,Y,"$37,602.61",71
Name on File,Address on File,on File,6/22/2021,Retail Crypto‐Backed Loan,,,,Y,"$77,973.46",71
Name on File,Address on File,on File,12/9/2021,Retail Crypto‐Backed Loan,,,,Y,"$19,508.83",71
Name on File,Address on File,on File,3/15/2021,Retail Crypto‐Backed Loan,,,,Y,"$40,353.69",71
Name on File,Address on File,on File,2/16/2021,Retail Crypto‐Backed Loan,,,,Y,"$35,815.92",71
Name on File,Address on File,on File,5/8/2020,Retail Crypto‐Backed Loan,,,,Y,"$19,933.75",71
Name on File,Address on File,on File,4/2/2019,Retail Crypto‐Backed Loan,,,,Y,"$1,092,955.31",71
Name on File,Address on File,on File,12/2/2019,BPC Open and/or Term Loan,,,,,$0.60,71
Name on File,Address on File,on File,8/25/2020,Retail Crypto‐Backed Loan,,,,Y,"$13,598.51",71
Name on File,Address on File,on File,3/3/2021,Retail Crypto‐Backed Loan,,,,Y,"$10,941.42",71
Name on File,Address on File,on File,5/25/2020,Retail Crypto‐Backed Loan,,,,Y,"$14,909.80",71
Name on File,Address on File,on File,8/26/2020,Retail Crypto‐Backed Loan,,,,Y,"$373,283.27",71
Name on File,Address on File,on File,3/19/2021,Retail Crypto‐Backed Loan,,,,Y,"$46,141.51",71
Name on File,Address on File,on File,9/25/2020,Retail Crypto‐Backed Loan,,,,Y,"$213,070.07",71
Name on File,Address on File,on File,11/4/2020,Retail Crypto‐Backed Loan,,,,Y,"$14,585.67",71
Name on File,Address on File,on File,3/29/2019,BPC Open and/or Term Loan,,,,,"$241,901.20",71
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$125.05,71
Name on File,Address on File,on File,5/4/2021,Retail Crypto‐Backed Loan,Y,,,Y,"$20,948.65",71
Name on File,Address on File,on File,7/28/2021,Retail Crypto‐Backed Loan,,,,Y,"$7,949.62",71
Name on File,Address on File,on File,4/12/2021,Retail Crypto‐Backed Loan,,,,Y,"$15,519.51",71
Name on File,Address on File,on File,9/5/2020,Retail Crypto‐Backed Loan,,,,Y,"$59,718.18",71
Name on File,Address on File,on File,3/1/2021,Retail Crypto‐Backed Loan,,,,Y,"$13,471.63",71
Name on File,Address on File,on File,5/5/2022,Retail Crypto‐Backed Loan,,,,Y,"$40,153.47",71
Name on File,Address on File,on File,1/14/2021,Retail Crypto‐Backed Loan,,,,Y,"$17,258.70",71
Name on File,Address on File,on File,5/31/2019,Retail Crypto‐Backed Loan,,,,Y,"$40,696.73",71
Name on File,Address on File,on File,11/5/2020,Retail Crypto‐Backed Loan,,,,Y,"$47,970.65",71
Name on File,Address on File,on File,2/22/2021,Retail Crypto‐Backed Loan,,,,Y,"$4,968.15",71
Name on File,Address on File,on File,8/11/2021,Retail Crypto‐Backed Loan,,,,Y,"$23,774.63",71
Name on File,Address on File,on File,3/16/2021,Retail Crypto‐Backed Loan,,,,Y,"$27,577.27",72
Name on File,Address on File,on File,2/10/2021,BPC Open and/or Term Loan,,,,,$1.61,72
Name on File,Address on File,on File,2/10/2021,Retail Crypto‐Backed Loan,,,,Y,"$102,235.62",72
Name on File,Address on File,on File,2/5/2021,Retail Crypto‐Backed Loan,,,,Y,"$16,412.97",72
Name on File,Address on File,on File,3/13/2021,Retail Crypto‐Backed Loan,,,,Y,"$17,983.25",72
Name on File,Address on File,on File,2/23/2021,Retail Crypto‐Backed Loan,,,,Y,"$232,521.34",72
Name on File,Address on File,on File,12/3/2020,Retail Crypto‐Backed Loan,,,,Y,"$21,353.20",72
Name on File,Address on File,on File,3/5/2019,Retail Crypto‐Backed Loan,,,,Y,"$11,493.08",72
Name on File,Address on File,on File,12/30/2020,Retail Crypto‐Backed Loan,,,,Y,"$13,814.00",72
Name on File,Address on File,on File,11/13/2020,Retail Crypto‐Backed Loan,,,,Y,"$18,004.83",72
Name on File,Address on File,on File,3/8/2019,Retail Crypto‐Backed Loan,,,,Y,"$71,307.72",72
Name on File,Address on File,on File,3/14/2022,Retail Crypto‐Backed Loan,,,,Y,"$71,294.75",72
Name on File,Address on File,on File,2/19/2021,Retail Crypto‐Backed Loan,,,,Y,"$356,580.00",72
Name on File,Address on File,on File,5/24/2021,Retail Crypto‐Backed Loan,,,,Y,"$48,231.30",72
Name on File,Address on File,on File,3/31/2021,BPC Open and/or Term Loan,,,,,$0.01,72
Name on File,Address on File,on File,9/4/2018,BPC Open and/or Term Loan,,,,,$624.15,72
Name on File,Address on File,on File,9/4/2018,Retail Crypto‐Backed Loan,,,,Y,"$3,535,982.50",72
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$1.66,72
Name on File,Address on File,on File,1/15/2021,Retail Crypto‐Backed Loan,,,,Y,"$528,973.63",72
Name on File,Address on File,on File,11/19/2020,Retail Crypto‐Backed Loan,,,,Y,"$47,322.40",72
Name on File,Address on File,on File,1/19/2021,Retail Crypto‐Backed Loan,,,,Y,$573.88,72
Name on File,Address on File,on File,8/20/2020,Retail Crypto‐Backed Loan,,,,Y,"$119,725.41",72
Name on File,Address on File,on File,12/8/2020,Retail Crypto‐Backed Loan,,,,Y,"$12,831.87",72
Name on File,Address on File,on File,1/8/2021,Retail Crypto‐Backed Loan,,,,Y,"$73,943.09",72
Name on File,Address on File,on File,1/1/2021,BPC Open and/or Term Loan,,,,,$58.42,72
Name on File,Address on File,on File,12/30/2020,BPC Open and/or Term Loan,,,,,$22.83,72
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$0.06,72
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$0.15,72
Name on File,Address on File,on File,1/8/2021,Retail Crypto‐Backed Loan,,,,Y,"$68,252.31",72
Name on File,Address on File,on File,6/3/2019,Retail Crypto‐Backed Loan,,,,Y,"$56,494.21",72
Name on File,Address on File,on File,11/8/2019,Retail Crypto‐Backed Loan,,,,Y,"$118,457.92",72
Name on File,Address on File,on File,4/12/2019,Retail Crypto‐Backed Loan,,,,Y,"$640,121.87",72
Name on File,Address on File,on File,2/6/2021,Retail Crypto‐Backed Loan,,,,Y,"$11,992.66",72
Name on File,Address on File,on File,8/17/2021,Retail Crypto‐Backed Loan,,,,Y,"$37,910.45",72
Name on File,Address on File,on File,1/7/2021,Retail Crypto‐Backed Loan,,,,Y,"$14,296.46",72
Name on File,Address on File,on File,12/16/2020,Retail Crypto‐Backed Loan,,,,Y,"$3,928.31",72
Name on File,Address on File,on File,12/5/2019,Retail Crypto‐Backed Loan,,,,Y,"$173,731.54",72
Name on File,Address on File,on File,11/28/2019,Retail Crypto‐Backed Loan,,,,Y,"$95,367.03",72
Name on File,Address on File,on File,7/17/2020,BPC Open and/or Term Loan,,,,,"$3,059.49",72
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$6.69,72
Name on File,Address on File,on File,1/5/2021,Retail Crypto‐Backed Loan,,,,Y,"$85,731.33",72
Name on File,Address on File,on File,4/30/2021,Retail Crypto‐Backed Loan,,,,Y,$169.09,72
Name on File,Address on File,on File,3/15/2021,BPC Open and/or Term Loan,,,,,$0.01,72
Name on File,Address on File,on File,5/16/2019,Retail Crypto‐Backed Loan,,,,Y,"$677,504.37",72
Name on File,Address on File,on File,5/14/2020,Retail Crypto‐Backed Loan,,,,Y,"$19,654.73",72
Name on File,Address on File,on File,12/16/2020,Retail Crypto‐Backed Loan,,,,Y,"$110,539.11",72
Name on File,Address on File,on File,12/6/2020,Retail Crypto‐Backed Loan,,,,Y,"$102,195.32",72
Name on File,Address on File,on File,7/13/2021,Retail Crypto‐Backed Loan,,,,Y,"$26,617.23",72
Name on File,Address on File,on File,3/2/2021,Retail Crypto‐Backed Loan,,,,Y,"$46,426.43",72
Name on File,Address on File,on File,6/24/2019,Retail Crypto‐Backed Loan,,,,Y,"$35,133.92",72
Name on File,Address on File,on File,2/28/2021,BPC Open and/or Term Loan,,,,,"$6,560.84",72
Name on File,Address on File,on File,2/28/2021,Retail Crypto‐Backed Loan,,,,Y,"$372,474.07",72
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$35.91,72
Name on File,Address on File,on File,1/11/2021,Retail Crypto‐Backed Loan,,,,Y,"$61,940.44",72
Name on File,Address on File,on File,4/14/2021,Retail Crypto‐Backed Loan,,,,Y,"$32,412.26",72
Name on File,Address on File,on File,11/23/2020,Retail Crypto‐Backed Loan,,,,Y,"$18,220.91",72
Name on File,Address on File,on File,12/17/2020,Retail Crypto‐Backed Loan,,,,Y,"$5,781.96",72
Name on File,Address on File,on File,9/28/2019,Retail Crypto‐Backed Loan,,,,Y,"$96,834.98",72
Name on File,Address on File,on File,4/2/2021,Retail Crypto‐Backed Loan,,,,Y,"$26,729.80",72
Name on File,Address on File,on File,9/24/2020,Retail Crypto‐Backed Loan,,,,Y,"$17,223.16",72
Name on File,Address on File,on File,12/8/2020,Retail Crypto‐Backed Loan,,,,Y,"$34,846.08",72
Name on File,Address on File,on File,11/18/2021,Retail Crypto‐Backed Loan,,,,Y,"$3,414.84",72
Name on File,Address on File,on File,4/4/2021,Retail Crypto‐Backed Loan,,,,Y,"$16,573.40",72
Name on File,Address on File,on File,1/5/2021,Retail Crypto‐Backed Loan,,,,Y,"$33,384.98",73
Name on File,Address on File,on File,6/15/2021,Retail Crypto‐Backed Loan,,,,Y,"$27,324.90",73
Name on File,Address on File,on File,1/24/2021,BPC Open and/or Term Loan,,,,,$108.12,73
Name on File,Address on File,on File,1/24/2021,Retail Crypto‐Backed Loan,,,,Y,"$564,306.46",73
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$0.71,73
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$0.81,73
Name on File,Address on File,on File,10/22/2020,Retail Crypto‐Backed Loan,,,,Y,"$16,206.30",73
Name on File,Address on File,on File,12/30/2020,Retail Crypto‐Backed Loan,,,,Y,"$1,605.36",73
Name on File,Address on File,on File,2/17/2022,Retail Crypto‐Backed Loan,,,,Y,"$20,306.49",73
Name on File,Address on File,on File,12/5/2020,BPC Open and/or Term Loan,,,,,"$579,226.49",73
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$0.70,73
Name on File,Address on File,on File,11/25/2020,BPC Open and/or Term Loan,,,,,$0.48,73
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$162.99,73
Name on File,Address on File,on File,2/14/2021,Retail Crypto‐Backed Loan,,,,Y,"$70,173.28",73
Name on File,Address on File,on File,3/18/2021,Retail Crypto‐Backed Loan,,,,Y,"$456,204.08",73
Name on File,Address on File,on File,8/3/2020,Retail Crypto‐Backed Loan,,,,Y,$982.19,73
Name on File,Address on File,on File,9/16/2020,Retail Crypto‐Backed Loan,,,,Y,"$215,360.08",73
Name on File,Address on File,on File,6/14/2021,Retail Crypto‐Backed Loan,,,,Y,"$6,746.08",73
Name on File,Address on File,on File,3/13/2021,Retail Crypto‐Backed Loan,,,,Y,"$104,854.76",73
Name on File,Address on File,on File,4/8/2020,Retail Crypto‐Backed Loan,,,,Y,"$47,160.33",73
Name on File,Address on File,on File,12/7/2020,BPC Open and/or Term Loan,,,,,"$1,226.13",73
Name on File,Address on File,on File,12/7/2020,Retail Crypto‐Backed Loan,,,,Y,"$1,509,940.97",73
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$6.63,73
Name on File,Address on File,on File,2/13/2021,Retail Crypto‐Backed Loan,,,,Y,"$15,117.77",73
Name on File,Address on File,on File,3/6/2021,Retail Crypto‐Backed Loan,,,,Y,"$3,806.39",73
Name on File,Address on File,on File,8/23/2021,Retail Crypto‐Backed Loan,,,,Y,"$24,900.54",73
Name on File,Address on File,on File,3/4/2021,Retail Crypto‐Backed Loan,,,,Y,"$42,688.19",73
Name on File,Address on File,on File,1/26/2021,Retail Crypto‐Backed Loan,,,,Y,"$151,460.85",73
Name on File,Address on File,on File,10/26/2020,Retail Crypto‐Backed Loan,,,,Y,"$37,616.95",73
Name on File,Address on File,on File,3/21/2021,Retail Crypto‐Backed Loan,,,,Y,$289.01,73
Name on File,Address on File,on File,1/13/2021,Retail Crypto‐Backed Loan,,,,Y,"$50,887.78",73
Name on File,Address on File,on File,8/12/2020,Retail Crypto‐Backed Loan,,,,Y,"$11,992.66",73
Name on File,Address on File,on File,12/19/2020,BPC Open and/or Term Loan,,,,,$2.61,73
Name on File,Address on File,on File,12/19/2020,Retail Crypto‐Backed Loan,,,,Y,"$225,914.67",73
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$0.01,73
Name on File,Address on File,on File,1/21/2022,Retail Crypto‐Backed Loan,,,,Y,"$17,456.05",73
Name on File,Address on File,on File,1/19/2021,Retail Crypto‐Backed Loan,,,,Y,"$40,191.62",73
Name on File,Address on File,on File,1/25/2021,Retail Crypto‐Backed Loan,,,,Y,"$60,611.56",73
Name on File,Address on File,on File,9/3/2021,Retail Crypto‐Backed Loan,,,,Y,"$24,309.45",73
Name on File,Address on File,on File,10/19/2020,Retail Crypto‐Backed Loan,,,,Y,"$2,780.44",73
Name on File,Address on File,on File,1/3/2021,Retail Crypto‐Backed Loan,,,,Y,"$5,943.82",73
Name on File,Address on File,on File,10/10/2021,BPC Open and/or Term Loan,,,,,"$304,350.79",73
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$7.53,73
Name on File,Address on File,on File,12/3/2020,BPC Open and/or Term Loan,,,,,"$1,211.91",73
Name on File,Address on File,on File,11/28/2022,BPC Interest,,,,,$3.53,73
Name on File,Address on File,on File,12/29/2020,Retail Crypto‐Backed Loan,,,,Y,"$83,300.38",73
Name on File,Address on File,on File,9/18/2020,Retail Crypto‐Backed Loan,,,,Y,"$108,057.51",73
Name on File,Address on File,on File,11/25/2020,Retail Crypto‐Backed Loan,,,,Y,"$14,689.17",73
Name on File,Address on File,on File,12/4/2020,Retail Crypto‐Backed Loan,,,,Y,"$30,023.04",73
Name on File,Address on File,on File,4/23/2021,Retail Crypto‐Backed Loan,,,,Y,"$14,940.67",73
Name on File,Address on File,on File,2/1/2021,Retail Crypto‐Backed Loan,,,,Y,"$96,498.95",73
Name on File,Address on File,on File,8/20/2020,Retail Crypto‐Backed Loan,,,,Y,"$18,489.08",73
Name on File,Address on File,on File,3/18/2021,Retail Crypto‐Backed Loan,,,,Y,"$113,040.65",73
Name on File,Address on File,on File,12/28/2020,Retail Crypto‐Backed Loan,,,,Y,"$601,139.32",73
Name on File,Address on File,on File,2/17/2021,Retail Crypto‐Backed Loan,,,,Y,"$172,435.03",73
Name on File,Address on File,on File,10/29/2020,Retail Crypto‐Backed Loan,,,,Y,"$26,092.14",73
Name on File,Address on File,on File,11/7/2020,Retail Crypto‐Backed Loan,,,,Y,"$157,849.36",73
Name on File,Address on File,on File,12/2/2020,Retail Crypto‐Backed Loan,,,,Y,"$495,281.55",73
Name on File,Address on File,on File,5/28/2021,Retail Crypto‐Backed Loan,,,,Y,$238.83,73
Name on File,Address on File,on File,2/8/2021,Retail Crypto‐Backed Loan,,,,Y,$651.17,73
Name on File,Address on File,on File,8/17/2020,Retail Crypto‐Backed Loan,,,,Y,"$59,739.34",73
Name on File,Address on File,on File,3/26/2019,Retail Crypto‐Backed Loan,,,,Y,"$3,556.45",73
Name on File,Address on File,on File,12/19/2020,Retail Crypto‐Backed Loan,,,,Y,"$7,808.69",73
Name on File,Address on File,on File,3/23/2021,Retail Crypto‐Backed Loan,,,,Y,"$42,611.43",74
Name on File,Address on File,on File,1/12/2022,BPC Open and/or Term Loan,,,,,$78.54,74
