Name of Owner,Address,AccountNum,Debt Date Incurred,Basis for Claim,Contigent,Unliquidated,Disputed,offset,Total Claim,Page Number
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$87.83,9
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.78,9
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$18.93,9
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.96,9
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.01,9
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.37,9
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$12.64,9
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.59,9
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.32,9
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$9.26,9
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.03,9
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.33,9
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.04,9
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.18,9
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$22.64,9
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.17,9
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.30,9
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$177.45,9
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$269.76,9
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$66.71,9
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.20,9
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.88,9
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.33,9
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.00,9
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.46,9
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.38,9
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$52.27,9
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.54,9
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.10,9
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$113.81,9
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$312.57,9
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.55,9
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.25,9
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$61.15,9
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.60,9
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.17,9
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$8.48,9
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$24.04,9
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.19,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.32,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.66,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.07,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.60,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.17,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.41,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$84.31,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.93,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.79,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$69.63,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$58.26,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.51,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.13,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.30,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.15,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.17,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.01,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.44,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.28,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.39,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$8.91,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$34.61,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$40.81,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.43,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.36,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$12.92,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$22.18,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$89.58,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.72,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$51.97,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.15,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.33,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.40,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$13.15,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.71,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$20.20,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$17.99,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.76,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.14,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$128.60,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$52.02,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.06,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$57.29,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.81,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.30,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.67,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.27,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$12.91,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$66.99,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.02,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$17.72,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$8.00,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.48,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.27,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$25.01,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.00,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$77.13,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$10.82,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.74,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.13,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$24.12,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.77,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.91,90
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.97,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.22,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$12.47,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.41,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.45,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$180.56,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$280.14,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.63,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$13.46,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$27.20,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$67.49,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.01,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.02,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.78,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$16.98,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.14,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.04,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$14.37,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.08,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$11.91,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.09,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$55.99,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.60,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$31.85,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$21.19,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$10.09,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.33,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$67.31,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$197.18,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$29.02,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.02,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.46,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$42.04,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$18.94,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.63,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.70,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.15,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.72,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.51,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.10,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.55,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.05,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.23,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$21.86,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$180.98,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.01,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.91,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.79,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.44,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.77,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.38,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$60.23,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$14.43,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$34.93,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.60,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.32,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$35.34,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.07,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$39.11,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.97,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.55,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$8.80,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.17,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.22,91
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.99,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$16.74,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.56,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.69,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.27,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.33,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$30.83,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.07,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.80,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.69,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$14.44,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.91,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.24,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.13,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.03,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$60.24,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.25,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.21,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.02,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$72.82,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$166.21,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$124.67,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.79,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.03,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.00,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.02,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.93,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$20.45,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.42,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$36.58,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.22,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$30.32,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.27,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$944.18,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$36.25,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.02,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$72.46,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.03,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.73,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$8.57,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$74.87,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$32.75,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$12.62,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$29.81,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$13.77,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$24.14,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.99,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$508.83,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.22,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.65,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.19,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.24,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$19.96,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.11,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.44,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.74,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.92,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.73,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.79,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.01,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.73,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.03,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.25,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.08,92
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.77,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.51,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.19,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.86,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$26.78,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.06,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$405.86,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.22,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.68,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.60,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.56,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$74.18,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.84,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$19.56,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$24.74,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$51.84,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.11,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.16,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$29.05,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.70,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.30,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.07,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$62.61,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.62,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.28,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.94,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.97,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.33,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.39,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.15,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.80,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$8.63,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$12.03,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.15,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$26.61,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.09,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.29,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$102.07,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$116.51,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.19,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.44,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$29.64,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$9.14,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.72,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.75,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.84,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.02,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$12.34,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$215.49,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.64,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.63,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.89,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$29.66,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$11.13,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.78,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.59,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.19,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.42,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$123.15,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$21.42,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$17.98,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$34.62,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.14,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$209.92,93
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.54,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.86,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.23,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.04,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.74,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$149.37,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$13.58,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.77,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.75,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.14,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$57.32,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.23,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.66,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.38,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$447.69,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$22.64,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$21.16,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$325.08,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$43.27,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$30.03,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.38,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.35,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$122.81,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.01,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.47,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$11.76,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$16.78,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.39,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.04,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.35,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.08,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.85,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$9.34,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.91,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.08,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.23,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$9.01,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.57,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.20,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.81,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$40.89,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.07,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$33.00,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$8.05,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$4.14,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.31,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.06,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$34.00,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.81,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$23.55,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.61,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.35,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$5.67,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.28,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$9.29,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$155.56,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$3.86,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$98.18,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.62,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.59,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.54,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.01,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.39,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$1.41,94
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$34.65,95
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.14,95
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$15.05,95
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$7.90,95
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$6.50,95
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$2.50,95
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$0.02,95
Name on File,Address on File,On File,11/28/2022,BIA Interest,,,,,$182.33,95
