Name of Owner,Address,AccountNum,Debt Date Incurred,Basis for Claim,Contigent,Unliquidated,Disputed,offset,Total Claim,Page Number
Name on File,Address on File,On file,5/15/2021 BIA,,,,,,"$1,978.30",4
Name on File,Address on File,On file,12/17/2019 BIA,,,,,,$230.29,4
Name on File,Address on File,On file,3/19/2021 BIA,,,,,,$4.99,4
Name on File,Address on File,On file,1/17/2021 BIA,,,,,,$212.52,4
Name on File,Address on File,On file,3/31/2021 BIA,,,,,,$2.17,4
Name on File,Address on File,On file,1/22/2021 BIA,,,,,,"$12,089.65",4
Name on File,Address on File,On file,2/10/2022 BIA,,,,,,"$5,637.95",4
Name on File,Address on File,On file,7/15/2021 BIA,,,,,,"$2,897.73",4
Name on File,Address on File,On file,5/13/2021 BIA,,,,,,"$2,690.25",4
Name on File,Address on File,On file,6/15/2021 BIA,,,,,,"$1,630.81",4
Name on File,Address on File,On file,4/17/2021 BIA,,,,,,"$3,098.80",4
Name on File,Address on File,On file,2/25/2021 BIA,,,,,,$0.42,4
Name on File,Address on File,On file,9/25/2021 BIA,,,,,,$629.32,4
Name on File,Address on File,On file,3/14/2021 BIA,,,,,,"$1,979.89",4
Name on File,Address on File,On file,8/21/2021 BIA,,,,,,"$3,111.67",4
Name on File,Address on File,On file,8/5/2021 BIA,,,,,,$16.72,4
Name on File,Address on File,On file,3/4/2021 BIA,,,,,,"$192,110.50",4
Name on File,Address on File,On file,4/28/2021 BIA,,,,,,"$8,002.39",4
Name on File,Address on File,On file,12/11/2020 BIA,,,,,,$0.20,4
Name on File,Address on File,On file,2/23/2021 BIA,,,,,,$500.95,4
Name on File,Address on File,On file,5/31/2021 BIA,,,,,,"$4,140.14",4
Name on File,Address on File,On file,1/7/2022 BIA,,,,,,$378.31,4
Name on File,Address on File,On file,5/30/2021 BIA,,,,,,$0.29,4
Name on File,Address on File,On file,1/15/2022 BIA,,,,,,$41.92,4
Name on File,Address on File,On file,1/13/2022 BIA,,,,,,$51.46,4
Name on File,Address on File,On file,5/3/2021 BIA,,,,,,$325.81,4
Name on File,Address on File,On file,4/29/2021 BIA,,,,,,$0.04,4
Name on File,Address on File,On file,9/3/2021 BIA,,,,,,$38.72,4
Name on File,Address on File,On file,7/8/2021 BIA,,,,,,$959.74,4
Name on File,Address on File,On file,1/11/2022 BIA,,,,,,$2.84,4
Name on File,Address on File,On file,11/10/2021 BIA,,,,,,$0.73,4
Name on File,Address on File,On file,4/27/2022 BIA,,,,,,$0.01,4
Name on File,Address on File,On file,9/14/2021 BIA,,,,,,$2.01,4
Name on File,Address on File,On file,1/18/2022 BIA,,,,,,$159.09,4
Name on File,Address on File,On file,8/24/2020 BIA,,,,,,"$28,347.00",4
Name on File,Address on File,On file,1/4/2021 BIA,,,,,,$7.71,4
Name on File,Address on File,On file,9/22/2021 BIA,,,,,,$724.43,4
Name on File,Address on File,On file,5/6/2021 BIA,,,,,,$149.26,4
Name on File,Address on File,On file,1/26/2021 BIA,,,,,,$37.41,5
Name on File,Address on File,On file,5/24/2021 BIA,,,,,,$171.57,5
Name on File,Address on File,On file,9/21/2020 BIA,,,,,,$138.82,5
Name on File,Address on File,On file,3/21/2022 BIA,,,,,,$1.93,5
Name on File,Address on File,On file,1/26/2022 BIA,,,,,,$75.16,5
Name on File,Address on File,On file,10/26/2021 BIA,,,,,,$0.09,5
Name on File,Address on File,On file,4/10/2021 BIA,,,,,,"$1,832.21",5
Name on File,Address on File,On file,9/20/2020 BIA,,,,,,"$20,926.13",5
Name on File,Address on File,On file,11/23/2021 BIA,,,,,,$176.10,5
Name on File,Address on File,On file,3/15/2021 BIA,,,,,,$235.47,5
Name on File,Address on File,On file,2/27/2021 BIA,,,,,,$8.40,5
Name on File,Address on File,On file,2/10/2022 BIA,,,,,,$0.60,5
Name on File,Address on File,On file,11/6/2021 BIA,,,,,,$0.14,5
Name on File,Address on File,On file,2/21/2021 BIA,,,,,,$525.90,5
Name on File,Address on File,On file,3/11/2021 BIA,,,,,,"$4,335.51",5
Name on File,Address on File,On file,5/8/2021 BIA,,,,,,$249.03,5
Name on File,Address on File,On file,12/16/2020 BIA,,,,,,$581.31,5
Name on File,Address on File,On file,1/30/2021 BIA,,,,,,"$3,667.75",5
Name on File,Address on File,On file,10/15/2021 BIA,,,,,,"$1,529.32",5
Name on File,Address on File,On file,10/23/2021 BIA,,,,,,$202.09,5
Name on File,Address on File,On file,4/4/2021 BIA,,,,,,"$3,397.42",5
Name on File,Address on File,On file,11/19/2021 BIA,,,,,,"$7,156.80",5
Name on File,Address on File,On file,1/15/2022 BIA,,,,,,$4.41,5
Name on File,Address on File,On file,7/11/2021 BIA,,,,,,$564.73,5
Name on File,Address on File,On file,2/9/2021 BIA,,,,,,$0.01,5
Name on File,Address on File,On file,8/27/2021 BIA,,,,,,$953.73,5
Name on File,Address on File,On file,2/5/2021 BIA,,,,,,$0.86,5
Name on File,Address on File,On file,6/8/2020 BIA,,,,,,"$3,783.18",5
Name on File,Address on File,On file,7/18/2021 BIA,,,,,,$402.64,5
Name on File,Address on File,On file,5/15/2021 BIA,,,,,,$167.42,5
Name on File,Address on File,On file,5/16/2021 BIA,,,,,,"$4,003.49",5
Name on File,Address on File,On file,6/8/2021 BIA,,,,,,$253.13,5
Name on File,Address on File,On file,1/23/2021 BIA,,,,,,"$2,170.66",5
Name on File,Address on File,On file,11/3/2021 BIA,,,,,,$0.22,5
Name on File,Address on File,On file,8/3/2021 BIA,,,,,,"$4,723.07",5
Name on File,Address on File,On file,10/19/2021 BIA,,,,,,"$5,054.98",5
Name on File,Address on File,On file,4/9/2022 BIA,,,,,,$743.50,5
Name on File,Address on File,On file,3/20/2022 BIA,,,,,,$0.38,5
Name on File,Address on File,On file,5/19/2022 BIA,,,,,,"$1,153.86",5
Name on File,Address on File,On file,10/25/2021 BIA,,,,,,$9.12,5
Name on File,Address on File,On file,1/8/2022 BIA,,,,,,"$3,689.96",5
Name on File,Address on File,On file,11/2/2021 BIA,,,,,,$4.55,5
Name on File,Address on File,On file,4/19/2021 BIA,,,,,,$28.18,5
Name on File,Address on File,On file,12/13/2021 BIA,,,,,,"$8,976.51",5
Name on File,Address on File,On file,6/12/2021 BIA,,,,,,$1.66,5
Name on File,Address on File,On file,3/2/2021 BIA,,,,,,"$1,809.85",5
Name on File,Address on File,On file,9/14/2021 BIA,,,,,,"$5,161.12",5
Name on File,Address on File,On file,4/5/2021 BIA,,,,,,$519.07,5
Name on File,Address on File,On file,3/6/2022 BIA,,,,,,$5.00,5
Name on File,Address on File,On file,11/22/2020 BIA,,,,,,$606.78,5
Name on File,Address on File,On file,4/16/2021 BIA,,,,,,"$5,433.43",5
Name on File,Address on File,On file,7/18/2021 BIA,,,,,,"$25,429.91",5
Name on File,Address on File,On file,2/16/2021 BIA,,,,,,"$1,493.92",5
Name on File,Address on File,On file,4/24/2022 BIA,,,,,,$0.34,5
Name on File,Address on File,On file,2/28/2021 BIA,,,,,,$975.94,5
Name on File,Address on File,On file,3/31/2021 BIA,,,,,,$618.25,5
Name on File,Address on File,On file,10/25/2020 BIA,,,,,,$20.84,5
Name on File,Address on File,On file,1/26/2022 BIA,,,,,,"$8,154.38",5
Name on File,Address on File,On file,12/31/2020 BIA,,,,,,$85.74,5
Name on File,Address on File,On file,9/8/2021 BIA,,,,,,$134.90,5
Name on File,Address on File,On file,5/1/2022 BIA,,,,,,$184.80,5
Name on File,Address on File,On file,8/1/2021 BIA,,,,,,$438.86,5
Name on File,Address on File,On file,11/22/2021 BIA,,,,,,$192.87,5
Name on File,Address on File,On file,5/18/2021 BIA,,,,,,$3.96,6
Name on File,Address on File,On file,12/9/2021 BIA,,,,,,$9.47,6
Name on File,Address on File,On file,1/16/2021 BIA,,,,,,$12.49,6
Name on File,Address on File,On file,3/22/2021 BIA,,,,,,"$2,203.85",6
Name on File,Address on File,On file,7/26/2021 BIA,,,,,,"$1,429.96",6
Name on File,Address on File,On file,4/10/2021 BIA,,,,,,$84.32,6
Name on File,Address on File,On file,2/7/2022 BIA,,,,,,$38.76,6
Name on File,Address on File,On file,12/19/2021 BIA,,,,,,$0.39,6
Name on File,Address on File,On file,5/3/2021 BIA,,,,,,$942.18,6
Name on File,Address on File,On file,1/3/2022 BIA,,,,,,"$8,302.55",6
Name on File,Address on File,On file,3/19/2021 BIA,,,,,,"$2,005.55",6
Name on File,Address on File,On file,9/9/2021 BIA,,,,,,"$3,096.83",6
Name on File,Address on File,On file,12/31/2020 BIA,,,,,,$729.19,6
Name on File,Address on File,On file,2/16/2020 BIA,,,,,,"$2,430.21",6
Name on File,Address on File,On file,11/24/2020 BIA,,,,,,$26.15,6
Name on File,Address on File,On file,5/18/2022 BIA,,,,,,$92.74,6
Name on File,Address on File,On file,8/12/2021 BIA,,,,,,"$1,095.07",6
Name on File,Address on File,On file,12/5/2020 BIA,,,,,,$45.39,6
Name on File,Address on File,On file,2/7/2022 BIA,,,,,,$69.05,6
Name on File,Address on File,On file,2/8/2021 BIA,,,,,,$829.39,6
Name on File,Address on File,On file,2/16/2021 BIA,,,,,,$133.55,6
Name on File,Address on File,On file,4/3/2021 BIA,,,,,,$1.42,6
Name on File,Address on File,On file,3/19/2022 BIA,,,,,,$21.42,6
Name on File,Address on File,On file,4/10/2021 BIA,,,,,,$3.39,6
Name on File,Address on File,On file,8/1/2020 BIA,,,,,,"$5,283.92",6
Name on File,Address on File,On file,3/15/2021 BIA,,,,,,$649.38,6
Name on File,Address on File,On file,11/6/2021 BIA,,,,,,$52.69,6
Name on File,Address on File,On file,4/17/2021 BIA,,,,,,$7.33,6
Name on File,Address on File,On file,1/20/2021 BIA,,,,,,$92.39,6
Name on File,Address on File,On file,10/26/2021 BIA,,,,,,$3.89,6
Name on File,Address on File,On file,6/18/2021 BIA,,,,,,$114.01,6
Name on File,Address on File,On file,4/14/2021 BIA,,,,,,"$2,358.73",6
Name on File,Address on File,On file,2/26/2021 BIA,,,,,,$3.49,6
Name on File,Address on File,On file,6/28/2022 BIA,,,,,,"$2,114.31",6
Name on File,Address on File,On file,3/27/2022 BIA,,,,,,$20.86,6
Name on File,Address on File,On file,1/2/2022 BIA,,,,,,$45.76,6
Name on File,Address on File,On file,8/15/2021 BIA,,,,,,$16.09,6
Name on File,Address on File,On file,4/26/2022 BIA,,,,,,$129.16,6
Name on File,Address on File,On file,2/22/2021 BIA,,,,,,$14.30,6
Name on File,Address on File,On file,1/10/2022 BIA,,,,,,$49.72,6
Name on File,Address on File,On file,2/10/2022 BIA,,,,,,$15.52,6
Name on File,Address on File,On file,2/6/2022 BIA,,,,,,$62.25,6
Name on File,Address on File,On file,5/7/2021 BIA,,,,,,$115.34,6
Name on File,Address on File,On file,11/11/2021 BIA,,,,,,$395.42,6
Name on File,Address on File,On file,1/11/2021 BIA,,,,,,$11.64,6
Name on File,Address on File,On file,3/31/2022 BIA,,,,,,$0.20,6
Name on File,Address on File,On file,12/10/2021 BIA,,,,,,$501.21,6
Name on File,Address on File,On file,5/1/2022 BIA,,,,,,$0.12,6
Name on File,Address on File,On file,4/1/2021 BIA,,,,,,"$2,810.57",6
Name on File,Address on File,On file,9/25/2019 BIA,,,,,,"$3,856.57",6
Name on File,Address on File,On file,4/9/2022 BIA,,,,,,$105.72,6
Name on File,Address on File,On file,5/4/2021 BIA,,,,,,"$4,478.06",6
Name on File,Address on File,On file,1/11/2022 BIA,,,,,,$27.37,6
Name on File,Address on File,On file,2/2/2022 BIA,,,,,,$140.80,6
Name on File,Address on File,On file,4/4/2021 BIA,,,,,,"$1,973.24",6
Name on File,Address on File,On file,1/10/2021 BIA,,,,,,$508.90,6
Name on File,Address on File,On file,2/18/2021 BIA,,,,,,"$1,189.96",6
Name on File,Address on File,On file,3/16/2021 BIA,,,,,,"$1,415.41",6
Name on File,Address on File,On file,3/20/2022 BIA,,,,,,$0.14,6
Name on File,Address on File,On file,4/13/2021 BIA,,,,,,$463.65,6
Name on File,Address on File,On file,7/25/2021 BIA,,,,,,$0.30,6
Name on File,Address on File,On file,8/19/2020 BIA,,,,,,$18.37,6
Name on File,Address on File,On file,1/23/2021 BIA,,,,,,"$11,546.46",6
Name on File,Address on File,On file,4/22/2022 BIA,,,,,,$3.74,7
Name on File,Address on File,On file,4/25/2022 BIA,,,,,,"$2,155.40",7
Name on File,Address on File,On file,9/30/2021 BIA,,,,,,"$2,269.22",7
Name on File,Address on File,On file,7/24/2021 BIA,,,,,,"$1,641.74",7
Name on File,Address on File,On file,8/18/2021 BIA,,,,,,$37.45,7
Name on File,Address on File,On file,3/26/2021 BIA,,,,,,$137.51,7
Name on File,Address on File,On file,5/20/2021 BIA,,,,,,$24.10,7
Name on File,Address on File,On file,11/22/2021 BIA,,,,,,"$6,133.95",7
Name on File,Address on File,On file,1/1/2022 BIA,,,,,,$4.48,7
Name on File,Address on File,On file,8/24/2020 BIA,,,,,,$822.25,7
Name on File,Address on File,On file,10/16/2020 BIA,,,,,,$0.21,7
Name on File,Address on File,On file,6/2/2021 BIA,,,,,,$0.71,7
Name on File,Address on File,On file,2/17/2021 BIA,,,,,,$0.04,7
Name on File,Address on File,On file,11/11/2021 BIA,,,,,,$270.67,7
Name on File,Address on File,On file,3/18/2021 BIA,,,,,,$2.50,7
Name on File,Address on File,On file,6/10/2021 BIA,,,,,,"$1,211.53",7
Name on File,Address on File,On file,2/4/2021 BIA,,,,,,"$6,446.13",7
Name on File,Address on File,On file,3/16/2022 BIA,,,,,,$6.74,7
Name on File,Address on File,On file,7/6/2021 BIA,,,,,,$8.05,7
Name on File,Address on File,On file,5/10/2021 BIA,,,,,,$514.11,7
Name on File,Address on File,On file,11/10/2021 BIA,,,,,,"$1,546.52",7
Name on File,Address on File,On file,8/3/2021 BIA,,,,,,$231.39,7
Name on File,Address on File,On file,1/16/2020 BIA,,,,,,$869.27,7
Name on File,Address on File,On file,1/5/2021 BIA,,,,,,"$11,496.41",7
Name on File,Address on File,On file,1/20/2022 BIA,,,,,,$608.91,7
Name on File,Address on File,On file,4/2/2022 BIA,,,,,,$30.42,7
Name on File,Address on File,On file,3/20/2021 BIA,,,,,,"$2,560.20",7
Name on File,Address on File,On file,1/23/2021 BIA,,,,,,$1.04,7
Name on File,Address on File,On file,1/8/2021 BIA,,,,,,$8.08,7
Name on File,Address on File,On file,3/24/2021 BIA,,,,,,"$8,835.92",7
Name on File,Address on File,On file,3/6/2022 BIA,,,,,,$31.33,7
Name on File,Address on File,On file,2/24/2021 BIA,,,,,,$0.17,7
Name on File,Address on File,On file,1/19/2021 BIA,,,,,,"$3,503.60",7
Name on File,Address on File,On file,4/22/2021 BIA,,,,,,$340.79,7
Name on File,Address on File,On file,5/3/2021 BIA,,,,,,"$1,548.83",7
Name on File,Address on File,On file,5/31/2021 BIA,,,,,,$0.01,7
Name on File,Address on File,On file,8/7/2021 BIA,,,,,,"$2,341.38",7
Name on File,Address on File,On file,9/23/2020 BIA,,,,,,$0.02,7
Name on File,Address on File,On file,10/19/2021 BIA,,,,,,$171.16,7
Name on File,Address on File,On file,4/14/2021 BIA,,,,,,$0.27,7
Name on File,Address on File,On file,9/18/2020 BIA,,,,,,$8.24,7
Name on File,Address on File,On file,2/23/2021 BIA,,,,,,$978.20,7
Name on File,Address on File,On file,8/30/2021 BIA,,,,,,"$2,717.77",7
Name on File,Address on File,On file,5/6/2021 BIA,,,,,,$621.74,7
Name on File,Address on File,On file,10/6/2021 BIA,,,,,,$2.16,7
Name on File,Address on File,On file,1/10/2021 BIA,,,,,,$49.00,7
Name on File,Address on File,On file,2/6/2021 BIA,,,,,,"$5,837.59",7
Name on File,Address on File,On file,3/13/2021 BIA,,,,,,"$2,460.05",7
Name on File,Address on File,On file,2/9/2021 BIA,,,,,,$1.76,7
Name on File,Address on File,On file,4/27/2022 BIA,,,,,,$7.10,7
Name on File,Address on File,On file,5/8/2020 BIA,,,,,,"$1,268.67",7
Name on File,Address on File,On file,1/14/2022 BIA,,,,,,"$4,132.83",7
Name on File,Address on File,On file,8/25/2021 BIA,,,,,,$67.47,7
Name on File,Address on File,On file,6/17/2021 BIA,,,,,,"$3,101.36",7
Name on File,Address on File,On file,9/3/2020 BIA,,,,,,"$25,764.85",7
Name on File,Address on File,On file,4/24/2021 BIA,,,,,,"$1,127.40",7
Name on File,Address on File,On file,2/28/2021 BIA,,,,,,$1.44,7
Name on File,Address on File,On file,11/17/2021 BIA,,,,,,$0.01,7
Name on File,Address on File,On file,5/21/2021 BIA,,,,,,$116.87,7
Name on File,Address on File,On file,11/2/2020 BIA,,,,,,$0.12,7
Name on File,Address on File,On file,2/18/2022 BIA,,,,,,$14.77,7
Name on File,Address on File,On file,11/2/2021 BIA,,,,,,"$1,822.53",7
Name on File,Address on File,On file,4/13/2022 BIA,,,,,,$160.45,7
Name on File,Address on File,On file,2/9/2022 BIA,,,,,,$306.14,8
Name on File,Address on File,On file,12/29/2020 BIA,,,,,,"$11,630.00",8
Name on File,Address on File,On file,6/18/2021 BIA,,,,,,$6.13,8
Name on File,Address on File,On file,10/9/2020 BIA,,,,,,$432.56,8
Name on File,Address on File,On file,11/27/2020 BIA,,,,,,"$21,689.36",8
Name on File,Address on File,On file,9/2/2021 BIA,,,,,,$14.92,8
Name on File,Address on File,On file,8/16/2021 BIA,,,,,,"$4,261.74",8
Name on File,Address on File,On file,7/15/2021 BIA,,,,,,$42.73,8
Name on File,Address on File,On file,12/15/2021 BIA,,,,,,$82.29,8
Name on File,Address on File,On file,11/2/2021 BIA,,,,,,$0.69,8
Name on File,Address on File,On file,2/25/2022 BIA,,,,,,$0.01,8
Name on File,Address on File,On file,4/6/2021 BIA,,,,,,"$9,425.79",8
Name on File,Address on File,On file,3/23/2021 BIA,,,,,,$0.29,8
Name on File,Address on File,On file,5/7/2021 BIA,,,,,,"$6,990.35",8
Name on File,Address on File,On file,7/4/2021 BIA,,,,,,$1.42,8
Name on File,Address on File,On file,8/28/2021 BIA,,,,,,$220.02,8
Name on File,Address on File,On file,3/14/2021 BIA,,,,,,$1.11,8
Name on File,Address on File,On file,3/18/2022 BIA,,,,,,"$8,250.66",8
Name on File,Address on File,On file,5/16/2020 BIA,,,,,,"$9,231.16",8
Name on File,Address on File,On file,12/4/2020 BIA,,,,,,"$1,901.13",8
Name on File,Address on File,On file,2/16/2022 BIA,,,,,,"$4,863.08",8
Name on File,Address on File,On file,4/11/2021 BIA,,,,,,$0.04,8
Name on File,Address on File,On file,1/8/2022 BIA,,,,,,$110.07,8
Name on File,Address on File,On file,11/28/2021 BIA,,,,,,$2.06,8
Name on File,Address on File,On file,12/27/2021 BIA,,,,,,$10.59,8
Name on File,Address on File,On file,9/8/2021 BIA,,,,,,$361.60,8
Name on File,Address on File,On file,1/18/2022 BIA,,,,,,"$3,186.87",8
Name on File,Address on File,On file,4/1/2021 BIA,,,,,,$2.31,8
Name on File,Address on File,On file,1/28/2021 BIA,,,,,,"$15,922.62",8
Name on File,Address on File,On file,5/3/2022 BIA,,,,,,$0.07,8
Name on File,Address on File,On file,2/27/2022 BIA,,,,,,$1.25,8
Name on File,Address on File,On file,3/23/2022 BIA,,,,,,$374.82,8
Name on File,Address on File,On file,2/3/2021 BIA,,,,,,$729.96,8
Name on File,Address on File,On file,8/9/2021 BIA,,,,,,$20.86,8
Name on File,Address on File,On file,6/15/2021 BIA,,,,,,$8.57,8
Name on File,Address on File,On file,2/5/2021 BIA,,,,,,"$2,017.68",8
Name on File,Address on File,On file,9/12/2021 BIA,,,,,,"$10,604.00",8
Name on File,Address on File,On file,8/2/2021 BIA,,,,,,$217.41,8
Name on File,Address on File,On file,8/19/2020 BIA,,,,,,$399.33,8
Name on File,Address on File,On file,4/27/2021 BIA,,,,,,$15.98,8
Name on File,Address on File,On file,3/16/2022 BIA,,,,,,$0.09,8
Name on File,Address on File,On file,2/7/2022 BIA,,,,,,$0.10,8
Name on File,Address on File,On file,2/9/2022 BIA,,,,,,$121.86,8
Name on File,Address on File,On file,2/15/2022 BIA,,,,,,$0.01,8
Name on File,Address on File,On file,12/17/2020 BIA,,,,,,$3.43,8
Name on File,Address on File,On file,4/10/2021 BIA,,,,,,"$3,024.21",8
Name on File,Address on File,On file,5/14/2021 BIA,,,,,,$95.95,8
Name on File,Address on File,On file,1/16/2022 BIA,,,,,,$31.23,8
Name on File,Address on File,On file,5/19/2021 BIA,,,,,,$4.79,8
Name on File,Address on File,On file,4/4/2022 BIA,,,,,,$0.07,8
Name on File,Address on File,On file,3/27/2021 BIA,,,,,,$0.15,8
Name on File,Address on File,On file,11/4/2021 BIA,,,,,,"$1,543.75",8
Name on File,Address on File,On file,1/14/2022 BIA,,,,,,$788.83,8
Name on File,Address on File,On file,1/1/2022 BIA,,,,,,$0.23,8
Name on File,Address on File,On file,11/21/2020 BIA,,,,,,$360.10,8
Name on File,Address on File,On file,6/27/2021 BIA,,,,,,"$16,136.96",8
Name on File,Address on File,On file,12/12/2020 BIA,,,,,,$0.27,8
Name on File,Address on File,On file,12/2/2020 BIA,,,,,,"$1,366.23",8
Name on File,Address on File,On file,1/9/2022 BIA,,,,,,$0.12,8
Name on File,Address on File,On file,3/21/2022 BIA,,,,,,$49.53,8
Name on File,Address on File,On file,3/20/2021 BIA,,,,,,$17.10,8
Name on File,Address on File,On file,12/29/2020 BIA,,,,,,$10.00,8
Name on File,Address on File,On file,3/18/2021 BIA,,,,,,"$1,258.91",8
Name on File,Address on File,On file,6/6/2021 BIA,,,,,,$101.88,9
Name on File,Address on File,On file,3/18/2022 BIA,,,,,,$0.39,9
Name on File,Address on File,On file,8/8/2021 BIA,,,,,,$0.84,9
Name on File,Address on File,On file,5/1/2022 BIA,,,,,,"$1,838.66",9
Name on File,Address on File,On file,8/15/2019 BIA,,,,,,$8.88,9
Name on File,Address on File,On file,2/17/2022 BIA,,,,,,$0.58,9
Name on File,Address on File,On file,2/4/2022 BIA,,,,,,$6.66,9
Name on File,Address on File,On file,7/23/2020 BIA,,,,,,"$9,604.51",9
Name on File,Address on File,On file,8/22/2020 BIA,,,,,,$366.51,9
Name on File,Address on File,On file,7/8/2021 BIA,,,,,,$0.01,9
Name on File,Address on File,On file,3/14/2019 BIA,,,,,,$0.44,9
Name on File,Address on File,On file,3/19/2022 BIA,,,,,,$358.62,9
Name on File,Address on File,On file,1/2/2022 BIA,,,,,,$53.65,9
Name on File,Address on File,On file,5/9/2022 BIA,,,,,,$1.42,9
Name on File,Address on File,On file,2/24/2021 BIA,,,,,,"$1,604.38",9
Name on File,Address on File,On file,2/2/2021 BIA,,,,,,"$7,086.20",9
Name on File,Address on File,On file,4/10/2021 BIA,,,,,,$881.86,9
Name on File,Address on File,On file,4/24/2021 BIA,,,,,,$0.01,9
Name on File,Address on File,On file,12/27/2020 BIA,,,,,,$247.68,9
Name on File,Address on File,On file,4/21/2019 BIA,,,,,,"$1,052.53",9
Name on File,Address on File,On file,9/29/2021 BIA,,,,,,$472.34,9
Name on File,Address on File,On file,1/29/2021 BIA,,,,,,$8.32,9
Name on File,Address on File,On file,7/1/2021 BIA,,,,,,$22.14,9
Name on File,Address on File,On file,12/2/2021 BIA,,,,,,$1.91,9
Name on File,Address on File,On file,11/25/2021 BIA,,,,,,$695.34,9
Name on File,Address on File,On file,5/16/2022 BIA,,,,,,$276.44,9
Name on File,Address on File,On file,1/18/2021 BIA,,,,,,$165.44,9
Name on File,Address on File,On file,3/29/2021 BIA,,,,,,"$4,705.73",9
Name on File,Address on File,On file,11/28/2020 BIA,,,,,,$970.37,9
Name on File,Address on File,On file,4/25/2021 BIA,,,,,,"$54,674.88",9
Name on File,Address on File,On file,8/24/2021 BIA,,,,,,$368.85,9
Name on File,Address on File,On file,2/16/2022 BIA,,,,,,"$10,749.02",9
Name on File,Address on File,On file,8/31/2021 BIA,,,,,,"$33,484.94",9
Name on File,Address on File,On file,9/8/2021 BIA,,,,,,$24.19,9
Name on File,Address on File,On file,4/17/2022 BIA,,,,,,$0.05,9
Name on File,Address on File,On file,8/16/2021 BIA,,,,,,$3.27,9
Name on File,Address on File,On file,5/15/2021 BIA,,,,,,"$1,488.44",9
Name on File,Address on File,On file,2/3/2021 BIA,,,,,,$699.87,9
Name on File,Address on File,On file,4/29/2021 BIA,,,,,,"$3,197.59",9
Name on File,Address on File,On file,2/21/2021 BIA,,,,,,$192.03,9
Name on File,Address on File,On file,12/14/2020 BIA,,,,,,"$3,545.53",9
Name on File,Address on File,On file,8/22/2020 BIA,,,,,,"$9,585.10",9
Name on File,Address on File,On file,3/11/2022 BIA,,,,,,$0.15,9
Name on File,Address on File,On file,1/6/2022 BIA,,,,,,$732.55,9
Name on File,Address on File,On file,6/22/2021 BIA,,,,,,$464.63,9
Name on File,Address on File,On file,4/29/2021 BIA,,,,,,"$19,775.49",9
Name on File,Address on File,On file,1/26/2022 BIA,,,,,,$44.33,9
Name on File,Address on File,On file,3/4/2021 BIA,,,,,,$4.66,9
Name on File,Address on File,On file,3/27/2022 BIA,,,,,,$311.15,9
Name on File,Address on File,On file,2/17/2020 BIA,,,,,,$1.64,9
Name on File,Address on File,On file,5/10/2022 BIA,,,,,,$24.91,9
Name on File,Address on File,On file,11/30/2021 BIA,,,,,,$5.62,9
Name on File,Address on File,On file,3/7/2021 BIA,,,,,,"$2,808.95",9
Name on File,Address on File,On file,2/16/2022 BIA,,,,,,"$15,951.33",9
Name on File,Address on File,On file,3/21/2021 BIA,,,,,,"$2,627.52",9
Name on File,Address on File,On file,3/18/2021 BIA,,,,,,$4.54,9
Name on File,Address on File,On file,2/19/2021 BIA,,,,,,"$2,752.57",9
Name on File,Address on File,On file,11/10/2021 BIA,,,,,,$31.13,9
Name on File,Address on File,On file,8/26/2021 BIA,,,,,,$0.57,9
Name on File,Address on File,On file,2/6/2022 BIA,,,,,,$12.15,9
Name on File,Address on File,On file,4/30/2022 BIA,,,,,,$496.27,9
Name on File,Address on File,On file,2/7/2022 BIA,,,,,,$0.01,9
Name on File,Address on File,On file,5/16/2022 BIA,,,,,,$560.24,9
